500, 2.053097, 243.534555
1000, 4.101823, 243.794038
1500, 6.151378, 243.847790
2000, 8.199937, 243.904310
2500, 10.246189, 243.993152
3000, 12.296007, 243.981648
3500, 14.339376, 244.083140
4000, 16.385751, 244.114542
4500, 18.428481, 244.187242
5000, 20.472192, 244.233744
5500, 22.516461, 244.265742
6000, 24.557786, 244.321696
6500, 26.604773, 244.317067
7000, 28.653707, 244.296487
7500, 30.688239, 244.393301
8000, 32.717321, 244.518801
8500, 34.763354, 244.510357
9000, 36.804987, 244.532080
9500, 38.856182, 244.491340
10000, 40.888895, 244.565182

